"image","exec_id","operation","timestamp","packet_size_bytes","service_owner","img_size_mb"
"fedora32",18,"SUSPEND",87,198284,NA,289
"fedora32",18,"SUSPEND",88,622794,"designate",289
"fedora32",18,"SUSPEND",89,199997,NA,289
"fedora32",18,"SUSPEND",90,342523,NA,289
"fedora32",18,"SUSPEND",91,433213,NA,289
"fedora32",18,"SUSPEND",92,299390,"designate",289
"fedora32",18,"SUSPEND",93,766562,"designate",289
"fedora32",18,"SUSPEND",94,86158,NA,289
"fedora32",18,"SUSPEND",95,121971,NA,289
"fedora32",19,"CREATE",1,256052,"neutron",289
"fedora32",19,"CREATE",2,953809,NA,289
"fedora32",19,"CREATE",3,597474,"designate",289
"fedora32",19,"CREATE",4,673852,"designate",289
"fedora32",19,"CREATE",5,464473,"designate",289
"fedora32",19,"CREATE",6,125912211,"designate",289
"fedora32",19,"CREATE",7,178289697,"glance",289
"fedora32",19,"CREATE",8,23208,"nova",289
"fedora32",19,"CREATE",9,433121,NA,289
"fedora32",19,"CREATE",10,558134,"designate",289
"fedora32",19,"CREATE",11,861563,NA,289
"fedora32",19,"CREATE",12,940372,"neutron",289
"fedora32",19,"CREATE",13,439002,"designate",289
"fedora32",19,"CREATE",14,489235,"designate",289
"fedora32",19,"CREATE",15,396486,NA,289
"fedora32",19,"CREATE",16,273248,NA,289
"fedora32",19,"CREATE",17,251007,"glance",289
"fedora32",19,"CREATE",18,402474,"designate",289
"fedora32",19,"CREATE",19,315249,"heat",289
"fedora32",19,"CREATE",20,460319,"designate",289
"fedora32",19,"CREATE",21,332534,"designate",289
"fedora32",19,"CREATE",22,436250,"neutron",289
"fedora32",19,"CREATE",23,300781,NA,289
"fedora32",19,"CREATE",24,626656,"designate",289
"fedora32",19,"CREATE",25,336039,"designate",289
"fedora32",19,"CREATE",26,683273,"designate",289
"fedora32",19,"CREATE",27,1098118,"designate",289
"fedora32",19,"CREATE",28,537028,NA,289
"fedora32",19,"RESUME",157,225262,NA,289
"fedora32",19,"RESUME",158,759546,"designate",289
"fedora32",19,"RESUME",159,663154,"neutron",289
"fedora32",19,"RESUME",160,301393,"designate",289
"fedora32",19,"RESUME",161,111165,NA,289
"fedora32",19,"SHELVE",287,238128,"glance",289
"fedora32",19,"SHELVE",288,861327,"designate",289
"fedora32",19,"SHELVE",289,809459,"designate",289
"fedora32",19,"SHELVE",290,553933,"designate",289
"fedora32",19,"SHELVE",291,244453,"designate",289
"fedora32",19,"SHELVE",292,289944,"neutron",289
"fedora32",19,"SHELVE",293,437731,NA,289
"fedora32",19,"SHELVE",294,466615,"designate",289
"fedora32",19,"SHELVE",295,430533,NA,289
"fedora32",19,"SHELVE",296,268730,NA,289
"fedora32",19,"SHELVE",297,391968,"nova",289
"fedora32",19,"SHELVE",298,211929,NA,289
"fedora32",19,"SHELVE",299,560361,NA,289
"fedora32",19,"SHELVE",300,152362,"designate",289
"fedora32",19,"SHELVE",301,438785,NA,289
"fedora32",19,"SHELVE",302,289282,NA,289
"fedora32",19,"SHELVE",303,302702,"designate",289
"fedora32",19,"SHELVE",304,809182,"designate",289
"fedora32",19,"SHELVE",305,50580,NA,289
"fedora32",19,"SHELVE",306,169156,"nova",289
"fedora32",19,"SHELVE",307,9231,"designate",289
"fedora32",19,"SHELVE",308,260833,NA,289
"fedora32",19,"SHELVE",309,250258,"magnum",289
"fedora32",19,"SHELVE",310,423608,"designate",289
"fedora32",19,"SHELVE",311,237541,NA,289
"fedora32",19,"SHELVE",312,430278,"designate",289
"fedora32",19,"SHELVE",313,287666,NA,289
"fedora32",19,"SHELVE",314,615448,"designate",289
"fedora32",19,"SHELVE",315,461148,"designate",289
"fedora32",19,"SHELVE",316,103133994,"glance",289
"fedora32",19,"SHELVE",317,108415006,"glance",289
"fedora32",19,"SHELVE",318,115659678,"glance",289
"fedora32",19,"SHELVE",319,118634591,"glance",289
"fedora32",19,"SHELVE",320,111040030,"glance",289
"fedora32",19,"SHELVE",321,102064491,"glance",289
"fedora32",19,"SHELVE",322,112233510,"glance",289
"fedora32",19,"SHELVE",323,69002662,"glance",289
"fedora32",19,"SHELVE",324,920766,"neutron",289
"fedora32",19,"SHELVE",325,810902,"designate",289
"fedora32",19,"STOP",221,184993,NA,289
"fedora32",19,"STOP",222,668801,"designate",289
"fedora32",19,"STOP",223,297305,NA,289
"fedora32",19,"STOP",224,733553,"designate",289
"fedora32",19,"STOP",225,302792,"designate",289
"fedora32",19,"STOP",226,279327,NA,289
"fedora32",19,"STOP",227,87464,NA,289
"fedora32",19,"SUSPEND",89,276077,"magnum",289
"fedora32",19,"SUSPEND",90,663482,"designate",289
"fedora32",19,"SUSPEND",91,273390,"neutron",289
"fedora32",19,"SUSPEND",92,425805,"nova",289
"fedora32",19,"SUSPEND",93,307482,"designate",289
"fedora32",19,"SUSPEND",94,934447,"designate",289
"fedora32",19,"SUSPEND",95,284038,NA,289
"fedora32",19,"SUSPEND",96,351096,NA,289
"fedora32",19,"SUSPEND",97,35623,NA,289
"fedora32",20,"CREATE",1,381857,NA,289
"fedora32",20,"CREATE",2,960015,"designate",289
"fedora32",20,"CREATE",3,514003,NA,289
"fedora32",20,"CREATE",4,560506,"nova",289
"fedora32",20,"CREATE",5,745602,"designate",289
"fedora32",20,"CREATE",6,222869614,NA,289
"fedora32",20,"CREATE",7,81674234,"glance",289
"fedora32",20,"CREATE",8,275387,NA,289
"fedora32",20,"CREATE",9,444844,"designate",289
"fedora32",20,"CREATE",10,1077419,"neutron",289
"fedora32",20,"CREATE",11,1136711,NA,289
"fedora32",20,"CREATE",12,485075,"neutron",289
"fedora32",20,"CREATE",13,381480,NA,289
"fedora32",20,"CREATE",14,247076,"trove",289
"fedora32",20,"CREATE",15,407726,"sahara",289
"fedora32",20,"CREATE",16,253657,"nova",289
"fedora32",20,"CREATE",17,394164,"nova",289
"fedora32",20,"CREATE",18,272948,NA,289
"fedora32",20,"CREATE",19,303122,NA,289
"fedora32",20,"CREATE",20,682838,"designate",289
"fedora32",20,"CREATE",21,349523,"designate",289
"fedora32",20,"CREATE",22,402221,"nova",289
"fedora32",20,"CREATE",23,383714,NA,289
"fedora32",20,"CREATE",24,911294,NA,289
"fedora32",20,"RESUME",153,240556,"nova",289
"fedora32",20,"RESUME",154,937134,"designate",289
"fedora32",20,"RESUME",155,494739,"designate",289
"fedora32",20,"RESUME",156,146392,NA,289
"fedora32",20,"SHELVE",282,101895,"designate",289
"fedora32",20,"SHELVE",283,415165,"designate",289
"fedora32",20,"SHELVE",284,396623,"glance",289
"fedora32",20,"SHELVE",285,294331,NA,289
"fedora32",20,"SHELVE",286,421550,NA,289
"fedora32",20,"SHELVE",287,241020,NA,289
"fedora32",20,"SHELVE",288,413275,NA,289
"fedora32",20,"SHELVE",289,286513,NA,289
"fedora32",20,"SHELVE",290,523557,NA,289
"fedora32",20,"SHELVE",291,385276,"designate",289
"fedora32",20,"SHELVE",292,397484,"heat",289
"fedora32",20,"SHELVE",293,243430,"nova",289
"fedora32",20,"SHELVE",294,395276,"designate",289
"fedora32",20,"SHELVE",295,301329,"heat",289
"fedora32",20,"SHELVE",296,390209,"neutron",289
"fedora32",20,"SHELVE",297,256154,"neutron",289
"fedora32",20,"SHELVE",298,279507,"designate",289
"fedora32",20,"SHELVE",299,594054,NA,289
"fedora32",20,"SHELVE",300,373124,"sahara",289
"fedora32",20,"SHELVE",301,529503,"designate",289
"fedora32",20,"SHELVE",302,268832,NA,289
"fedora32",20,"SHELVE",303,534275,NA,289
"fedora32",20,"SHELVE",304,248173,NA,289
"fedora32",20,"SHELVE",305,292503,"neutron",289
"fedora32",20,"SHELVE",306,382361,NA,289
"fedora32",20,"SHELVE",307,262359,NA,289
"fedora32",20,"SHELVE",308,421212,"designate",289
"fedora32",20,"SHELVE",309,306731,"designate",289
"fedora32",20,"SHELVE",310,704638,"heat",289
"fedora32",20,"SHELVE",311,17848490,"designate",289
"fedora32",20,"SHELVE",312,118463211,"glance",289
"fedora32",20,"SHELVE",313,114085667,"glance",289
"fedora32",20,"SHELVE",314,108524487,"glance",289
"fedora32",20,"SHELVE",315,106305951,"glance",289
"fedora32",20,"SHELVE",316,108662073,"glance",289
"fedora32",20,"SHELVE",317,113555769,"glance",289
"fedora32",20,"SHELVE",318,119428271,"glance",289
"fedora32",20,"SHELVE",319,34028185,"glance",289
"fedora32",20,"SHELVE",320,754114,"neutron",289
"fedora32",20,"SHELVE",321,443558,NA,289
"fedora32",20,"STOP",216,202969,NA,289
"fedora32",20,"STOP",217,638106,"designate",289
"fedora32",20,"STOP",218,287157,NA,289
"fedora32",20,"STOP",219,266840,"designate",289
"fedora32",20,"STOP",220,1087634,"designate",289
"fedora32",20,"STOP",221,303862,"designate",289
"fedora32",20,"STOP",222,239117,NA,289
"fedora32",20,"SUSPEND",84,35486,NA,289
"fedora32",20,"SUSPEND",85,390787,NA,289
"fedora32",20,"SUSPEND",86,603786,"designate",289
"fedora32",20,"SUSPEND",87,249066,"designate",289
"fedora32",20,"SUSPEND",88,424632,"neutron",289
"fedora32",20,"SUSPEND",89,300772,"nova",289
"fedora32",20,"SUSPEND",90,692223,"designate",289
"fedora32",20,"SUSPEND",91,362062,"designate",289
"fedora32",20,"SUSPEND",92,109829,NA,289
"fedora32",21,"CREATE",1,202214,NA,289
"fedora32",21,"CREATE",2,796129,"neutron",289
"fedora32",21,"CREATE",3,755414,"designate",289
"fedora32",21,"CREATE",4,761673,"neutron",289
"fedora32",21,"CREATE",5,909901,"designate",289
"fedora32",21,"CREATE",6,198691948,"neutron",289
"fedora32",21,"CREATE",7,105932452,"glance",289
